Vec Object:a(:,15) 1 MPI processes
  type: seq
-0.017825
0.15975
0.110727
-0.0269971
-1.80791
-0.138724
20.783
-0.460566
-0.414844
-0.841092
-0.257135
-0.362096
-0.632258
0.043459
-2.09817
-3.40505
-0.120656
-0.0620811
-0.0769555
-0.160319
-0.0775209
-0.0927262
2.59503
-8.96615
-0.0536264
-0.69609
-0.0767872
-0.250749
-2.14471
-0.553588
-0.602308
-0.107577
-0.115356
-0.153028
-0.144043
-0.213426
-0.192174
-0.366086
-0.133594
-0.239422
0.0675538
-0.192459
-0.176882
-0.172573
-0.247507
-0.167853
-0.283323
-0.18447
-0.202913
-0.203432
-0.261003
-0.199869
-0.196562
-0.302084
-0.311867
-0.266763
-0.258045
-0.319258
-0.224367
-0.250295
-0.354274
-0.362414
-0.244729
-0.307653
-0.361998
-0.285282
-0.285629
-0.256339
-0.370315
-0.378252
-0.274129
-0.37702
-0.329939
-0.275789
-0.448769
-0.319275
-0.363441
-0.392387
-0.431709
-0.316429
-0.445826
-0.339479
-0.378926
-0.470488
-0.400826
-0.314414
-0.463706
-0.339699
-0.494738
-0.563221
-0.385988
-0.524943
-0.413342
-0.346341
-0.477778
-0.386051
-0.564004
-0.514064
-0.450563
-0.598439
-0.419058
-0.403018
-0.491579
-0.570302
-0.481329
-0.602823
-0.472138
-0.546629
-0.659876
-0.441068
-0.539467
-0.584997
-0.643997
-0.522432
-0.643334
-0.659766
-0.637723
-0.579353
-0.489845
-0.527176
-0.570539
-0.678815
-0.706552
-0.767761
-0.635786
-0.52533
-0.727272
-0.684249
-0.761451
-0.614549
-0.591415
-0.770996
-0.652544
-0.629337
-0.586299
-0.81625
-0.750821
-0.783589
-0.692922
-0.879648
-0.680107
-0.623754
-0.76321
-0.824732
-0.742044
-0.870267
-0.80684
-0.716663
-0.666955
-0.795364
-0.707831
-0.779859
-0.895303
-0.845472
-0.68413
-0.851783
-0.756579
-0.869151
-0.890658
-0.816621
-0.730555
-0.886806
-0.761443
-0.799933
-0.906089
-0.862595
-0.885663
-0.960074
-0.753077
-0.805604
-0.845744
-0.92543
-0.944437
-0.878343
-0.843725
-0.79877
-0.9165
-0.936992
-0.961041
-0.826716
-0.909737
-0.925153
-0.99764
-0.961131
-0.880979
-0.956598
-0.855888
-0.959152
-0.913326
-0.989441
-0.879222
-0.977553
-0.969055
-0.867328
-0.994334
-0.935138
-0.989217
-0.956255
-0.916767
-0.982886
-0.990618
-0.909233
-0.931243
-0.966496
-0.978314
-0.927167
-1.00155
-0.962586
-0.981384
-0.968419
-0.997351
-0.99138
-0.944304
-0.963311
-0.983422
-0.982886
-0.94668
-0.993529
-0.99956
-0.976609
-0.988335
-0.993662
-0.976369
-0.987094
-0.967818
-0.992592
-0.998676
-0.997442
-0.976915
-0.991665
-0.997081
-0.986902
-0.998564
-0.989176
-0.989237
-0.979248
-0.995118
-0.964835
-0.99346
-0.999866
-0.968931
-0.991152
-0.999773
-0.948266
-0.9747
-0.994946
-0.941742
-1.00058
-0.925819
-0.997897
-0.975361
-0.984139
-0.91518
-0.992588
-0.980647
-0.961309
-0.920869
-0.964458
-0.993251
-0.888353
-0.953594
-0.979206
-0.895999
-0.957566
-0.868158
-0.979541
-0.928146
-0.843721
-0.900696
-0.936292
-0.91665
-0.970418
-0.810286
-0.863717
-0.927747
-0.889944
-0.866514
-0.943981
-0.812868
-0.788255
-0.878191
-0.89736
-0.836122
-0.803875
-0.932743
-0.750258
-0.842094
-0.825035
-0.879559
-0.89924
-0.775535
-0.73943
-0.825425
-0.79157
-0.842717
-0.892373
-0.707292
-0.770073
-0.786291
-0.82974
-0.856426
-0.682189
-0.736964
-0.691751
-0.802527
-0.758118
-0.845156
-0.766425
-0.641274
-0.725184
-0.79571
-0.652856
-0.810444
-0.698515
-0.736638
-0.613795
-0.670078
-0.762239
-0.73883
-0.793934
-0.69643
-0.583021
-0.682396
-0.760336
-0.701623
-0.679691
-0.626467
-0.560397
-0.645442
-0.731696
-0.696387
-0.623936
-0.569617
-0.527716
-0.726504
-0.63965
-0.621816
-0.665767
-0.632431
-0.534742
-0.577974
-0.506703
-0.669594
-0.58219
-0.645918
-0.538912
-0.593233
-0.651806
-0.478184
-0.595946
-0.543697
-0.549211
-0.491216
-0.496748
-0.460841
-0.603095
-0.558814
-0.50597
-0.56652
-0.513088
-0.421447
-0.467948
-0.587999
-0.472686
-0.535245
-0.48208
-0.390449
-0.5451
-0.430406
-0.496245
-0.43781
-0.395034
-0.510837
-0.413625
-0.435801
-0.419584
-0.468607
-0.349181
-0.472492
-0.499321
-0.42769
-0.381993
-0.349977
-0.37909
-0.321499
-0.432163
-0.442459
-0.400246
-0.351958
-0.401654
-0.367678
-0.348214
-0.347888
-0.288037
-0.415445
-0.31366
-0.315323
-0.361815
-0.347669
-0.264017
-0.312452
-0.275946
-0.361411
-0.315001
-0.291975
-0.34215
-0.252876
-0.260901
-0.284605
-0.222143
-0.306469
-0.330334
-0.251034
-0.285975
-0.220923
-0.286768
-0.244164
-0.198578
-0.235119
-0.289163
-0.22384
-0.257061
-0.210301
-0.26001
-0.204657
-0.230561
-0.203828
-0.220154
-0.265114
-0.173646
-0.177963
-0.234477
-0.16143
-0.18106
-0.236896
-0.208492
-0.161742
-0.187437
-0.175725
-0.164833
-0.202656
-0.214826
-0.19634
-0.140774
-0.162591
-0.181921
-0.166087
-0.181149
-0.124932
-0.130902
-0.172097
-0.131594
-0.156195
-0.151478
-0.161977
-0.133239
-0.106721
-0.142066
-0.112813
-0.12848
-0.123603
-0.111217
-0.116416
-0.113524
-0.110017
-0.126088
-0.0841477
-0.086863
-0.105696
-0.0737499
-0.0921182
-0.0813186
-0.0849274
-0.0797554
-0.0812528
-0.0656846
-0.0731272
-0.0620432
-0.0648153
-0.0627537
-0.0725273
-0.050151
-0.0584398
-0.0440628
-0.0613805
-0.0396619
-0.034523
-0.0349751
-0.0333055
-0.0307605
-0.0299752
-0.0309835
-0.0149335
-0.0150179
-0.0153489
-0.0149492
-0.0233055
-0.0157953
-0.0188818
-0.0144168
-0.0145893
-0.0084403
