Vec Object:a(:,6) 1 MPI processes
  type: seq
-0.0130543
-0.0241659
-0.0206245
-0.0324552
0.0133657
-0.0397272
-0.0304221
-0.00655769
-0.00118405
-0.00585041
-0.000549258
-0.00293266
-0.0523816
-0.0632297
-0.0164949
-0.0321707
-0.000262704
-0.0627229
-0.0675705
-0.00238592
-0.0783064
-0.000699235
-0.0896672
-0.0569737
-0.101405
-0.0118503
-0.103932
-0.00530232
-0.0537504
-0.131957
-0.0256541
-0.16962
-0.114783
-0.0010263
-0.134405
-0.000411121
-0.00358391
-0.0935498
-0.133395
-0.199278
-0.054712
-0.231904
-0.168603
-0.152253
-0.00818216
-0.169282
-0.000491783
-0.0442285
-0.242754
-0.197267
-0.0175162
-0.194623
-0.197483
-0.0033822
-0.00109903
-0.220165
-0.308626
-0.0789779
-0.226318
-0.241442
-0.0163915
-0.00021174
-0.226979
-0.144708
-0.00680095
-0.302818
-0.316727
-0.25579
-0.0446571
-0.000266304
-0.268847
-0.00316179
-0.36409
-0.278281
0.000392215
-0.382419
-0.149851
-0.0705434
-0.00998379
-0.297306
-0.0383705
-0.367904
-0.375439
-9.33624e-05
-0.251162
-0.30751
-0.00721031
-0.323715
-0.0656442
0.000813063
-0.431002
-0.0285719
-0.468716
-0.345248
-0.16246
-0.37204
-0.0150191
-0.227708
-0.548778
-0.000384355
-0.416363
-0.382138
-0.399235
-0.133102
-0.590319
-0.0447059
-0.547003
-0.421384
0.00121305
-0.438895
-0.574866
-0.246585
-0.0399933
-0.551486
-0.147918
8.50553e-05
-0.0104708
-0.624897
-0.469838
-0.504275
-0.698357
-0.218858
-0.0240251
-0.000257096
-0.579877
-0.533245
-0.0811732
-0.370904
-0.00554474
-0.702252
-0.576388
-0.0665668
-0.70906
-0.708283
-0.565862
0.00266356
-0.206825
-0.0139723
-0.798804
0.00485767
-0.863559
-0.613086
-0.317523
-0.027872
-0.5904
2.73012e-05
-0.131631
-0.778016
-0.641474
-0.581328
-0.734621
-0.774741
-0.000672502
-0.164198
-0.685606
-0.317134
-0.76942
-0.0505326
-0.0100098
-0.851393
-0.712162
-0.270692
-0.726803
-0.998597
-0.110592
