Vec Object:a(:,17) 1 MPI processes
  type: seq
0.812562
49.535
50410.7
0.0606952
1429.63
-2.69425
67277.7
13438.4
16304.8
-10986.5
-17718.7
16801.9
-31264.5
99073.6
242532.
-67951.7
-2922.2
0.0727748
17263.2
-20379.2
-353.885
-117.196
-87637.8
37.8197
458067.
-209758.
-25190.
988.064
-599.944
1.11845e+06
91.9376
-655473.
-15.7129
200.424
544.042
-70.8265
-3116.15
1494.91
-0.107455
-841938.
-192.569
-40691.8
-3230.29
-1216.33
-14.6597
-0.0484315
-43.5308
17.5947
-1055.23
-65.3624
-1.93614
-12.2654
-0.000169488
-71.6093
0.863111
141.711
-2106.72
-2.36755
-0.00190893
-0.0105582
1.28451
-1.22329
-4.99374
13.5877
-0.204486
-530.039
-52.8023
-8.69806e-05
-10.4528
0.0618464
0.00151588
-0.0631955
-40.1192
-2.07341e-05
-0.0276105
-35.0663
-29.5403
0.0778379
-0.00147672
-0.00752438
-0.341915
-0.000785489
-2.85756
-0.00936319
0.220456
-1.3011e-05
0.000101382
-1.15127e-05
0.0010437
-0.00684258
-0.000423057
5.06082e-05
-0.00128886
-1.41637e-07
-0.536355
-4.74023e-06
4.41015e-05
0.00104405
-0.000155729
0.00471649
2.13053e-06
-1.82755e-06
-0.000111049
-0.00179838
-4.36196e-05
-2.28443e-05
2.53204e-05
-0.00010285
0.0173984
7.27793e-07
-5.25903e-06
-1.8174e-05
0.000526769
-2.59966e-05
0.000724093
-0.0151417
-0.00200128
4.56779e-05
8.62043e-07
-4.63539e-06
5.04323e-06
0.000713386
-0.0027607
-0.00443751
0.00014526
5.42587e-07
0.00432317
0.00026953
-0.004035
2.51553e-05
-9.95333e-06
-0.00299994
-6.34999e-05
4.0436e-05
1.74754e-06
-0.0014516
-0.0021167
-0.00138885
-4.14307e-05
-0.000339251
-1.44961e-05
1.97018e-06
0.000768701
-0.00023993
-0.000101044
0.000951647
-0.00102887
-1.85832e-05
-1.70129e-07
-1.37986e-05
-2.13123e-06
-7.93132e-06
0.00430313
0.00037979
-1.35919e-08
-0.000176076
-4.95705e-07
-0.000589269
-0.00281446
9.24532e-06
5.15926e-07
-0.000278604
3.63615e-06
6.34065e-06
-3.30031e-05
1.51634e-05
4.62327e-05
-2.86451e-05
-5.12265e-09
1.06345e-06
-9.97454e-06
0.000266424
0.000699885
3.74236e-06
5.72018e-06
1.00746e-06
-4.74542e-05
0.000376918
-0.0015138
2.43857e-06
-2.93966e-05
0.000224021
-0.000613342
4.22283e-05
1.85479e-05
-0.000409842
-6.61361e-07
-0.000213046
2.26613e-05
-2.41707e-05
9.65748e-07
0.000252919
-0.000296817
-1.53892e-06
3.1786e-06
2.93264e-05
2.02293e-05
2.8865e-05
-6.91542e-06
0.000157957
-0.000164265
-1.29644e-06
1.55874e-05
3.91331e-05
0.00062332
2.80141e-06
-3.54748e-05
-2.48556e-05
-0.000498173
-8.89709e-06
0.000106549
-0.000213591
-7.85718e-08
-8.33551e-06
-0.000266999
